loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group,emi_to_income_ratio,loan_to_income_ratio,repayment_progress_pct,remaining_balance_pct
LOAN000431,CUST00112,Home,Secured,645511.97,15.34,120,10549.18,2019-02-26,2029-01-04,Monthly,Closed,53,153179.37,1115404.99,19.0,15883.06,LO134,BR25,False,10.0,1265901.6,620389.63,False,0.5787,Medium,Nisha,Tiwari,62,Male,Married,Diploma,Teacher,63227.3,9484.27,412.0,5,14.0,Jaipur,Rajasthan,9949785821,ananya.singh298@example.com,False,0,2020-02-18,Low,-0.8,60+,2.0021,10.2094,44.17,0.2373
LOAN000432,CUST00239,Business,Secured,1408858.46,14.13,48,42831.4725,2021-06-30,2025-06-09,Monthly,Active,147,754642.8625,223473.25,9.0,25120.02,LO195,BR27,True,4.0,2055910.68,647052.22,False,6.3044,Medium,Rahul,Pillai,31,Female,Single,Master'S,Doctor,59514.55,9081.52,570.0,2,0.0,Ahmedabad,Gujarat,9569762050,sachin.iyer383@example.com,True,1,2020-06-24,Low,-0.8311,31-40,8.6362,23.6725,306.25,0.5356
LOAN000433,CUST01168,Business,Secured,380734.06,11.46,36,12547.85,2019-11-10,2022-10-25,Monthly,Active,227,347073.13,660151.75,3.0,14997.7,LO115,BR48,False,3.0,451722.6,70988.54,False,0.5767,Low,Naveen,Joshi,56,Female,Married,Master'S,Professor,96527.76,20104.07,692.0,2,9.0,Mumbai,Maharashtra,9106583399,sunita.rao276@example.com,True,3,2018-03-20,Low,-1.4993,51-60,1.5599,3.9443,630.56,0.9116
LOAN000434,CUST01398,Home,Unsecured,213557.91,20.83,180,3882.31,2020-04-23,2035-02-04,Monthly,Active,32,19970.46,217841.97,9.0,37667.5,LO148,BR47,True,15.0,698815.8,485257.89,False,0.9803,Medium,Arjun,Iyer,24,Male,Married,Master'S,Analyst,110095.5,13828.49,655.0,2,7.0,Delhi,Delhi,9433280534,ravi.pandey217@example.com,True,4,2017-11-22,Low,-0.5073,21-30,0.4232,1.9398,17.78,0.0935
LOAN000435,CUST01044,Personal,Secured,124485.6,8.29,240,1063.83,2023-06-22,2043-03-09,Quarterly,Active,213,68872.8,151140.43,0.0,5106.05,LO183,BR34,False,20.0,255319.2,130833.6,False,0.8236,Low,Aditya,Pandey,53,Female,Married,Master'S,Teacher,115895.5,27733.97,410.0,0,6.0,Mumbai,Maharashtra,9999811151,suresh.shah415@example.com,False,5,2019-06-08,Low,-1.8716,51-60,0.1102,1.0741,88.75,0.5533
LOAN000436,CUST01313,Personal,Unsecured,330865.65,11.43,12,29308.86,2022-11-11,2023-11-06,Monthly,Active,135,230127.4,502068.64,16.0,9434.95,LO151,BR13,False,1.0,351706.32,20840.67,False,0.659,Medium,Rekha,Kumar,27,Female,Divorced,Bachelor'S,Teacher,113314.6,23448.73,544.0,0,32.0,Lucknow,Uttar Pradesh,9444542674,harish.patel255@example.com,False,3,2024-05-14,Low,-1.4832,21-30,3.1038,2.9199,1125.0,0.6955
LOAN000437,CUST00197,Education,Secured,446585.53,14.13,240,3457.01,2023-01-02,2042-09-19,Monthly,Closed,238,123427.68,223473.25,9.0,25120.02,LO116,BR16,True,20.0,829682.4,383096.87,False,1.9984,Medium,Ananya,Mehta,64,Other,Married,Master'S,Engineer,108842.51,24503.4,859.0,1,21.0,Hyderabad,Telangana,9196078316,nisha.iyer549@example.com,True,0,2022-07-02,Low,-1.7015,60+,0.3811,4.103,99.17,0.2764
LOAN000438,CUST00382,Business,Unsecured,269821.13,10.71,120,3672.63,2022-10-02,2032-08-10,Monthly,Active,151,153770.26,39707.68,16.0,9159.88,LO194,BR13,True,10.0,440715.6,170894.47,False,6.7952,Medium,Rohan,Singh,44,Male,Single,Master'S,Consultant,37027.75,6852.31,505.0,5,5.0,Bengaluru,Karnataka,9545801065,sachin.shah240@example.com,True,3,2021-02-24,Low,-1.2207,41-50,1.1902,7.287,125.83,0.5699
LOAN000439,CUST00164,Home,Unsecured,549272.71,9.88,12,42831.4725,2021-01-17,2022-01-12,Monthly,Active,52,392866.44,384673.65,2.0,31287.32,LO134,BR50,True,1.0,513977.67,-35295.04,False,1.4279,Low,Meera,Nair,33,Male,Single,Phd,Designer,165389.38,38973.39,767.0,3,38.0,Hyderabad,Telangana,9616716343,rahul.malhotra964@example.com,False,7,2019-06-13,Low,-1.8278,31-40,3.1077,3.3211,433.33,0.7152
LOAN000440,CUST00606,Education,Unsecured,900865.95,7.27,120,10585.61,2021-07-29,2031-06-07,Monthly,Defaulted,63,754642.8625,1124180.2,8.0,48512.17,LO110,BR31,True,10.0,1270273.2,369407.25,True,0.8014,High,Ravi,Joshi,48,Male,Divorced,Bachelor'S,Accountant,109096.89,14320.14,534.0,1,32.0,Ahmedabad,Gujarat,9761662253,priya.pillai644@example.com,True,5,2018-12-20,Low,-0.5751,41-50,1.1644,8.2575,52.5,0.8377
LOAN000441,CUST01273,Home,Secured,97953.63,14.12,60,2285.31,2019-03-17,2024-02-19,Monthly,Closed,57,44324.0,37679.31,2.0,26144.53,LO109,BR27,False,5.0,137118.6,39164.97,False,2.5997,Low,Pooja,Verma,52,Female,Married,Bachelor'S,Consultant,153713.88,33491.41,666.0,1,16.0,Pune,Maharashtra,9662241242,pooja.pandey380@example.com,False,0,2021-01-05,Low,-1.6146,51-60,0.1784,0.6372,95.0,0.4525
LOAN000442,CUST01092,Personal,Unsecured,339503.47,13.76,120,5222.47,2022-04-18,2032-02-25,Monthly,Active,117,253900.12,100754.69,2.0,9369.82,LO109,BR44,False,10.0,626696.4,287192.93,False,3.3696,Low,Lakshmi,Malhotra,39,Male,Married,Phd,Nurse,101372.35,13496.12,790.0,1,39.0,Lucknow,Uttar Pradesh,9325319746,aditya.gupta490@example.com,False,4,2023-06-01,Low,-0.5976,31-40,0.6182,3.3491,97.5,0.7479
LOAN000443,CUST00855,Education,Unsecured,58532.32,7.71,240,479.08,2022-10-25,2042-07-12,Monthly,Active,36,17664.06,34309.37,8.0,16034.55,LO164,BR33,False,20.0,114979.2,56446.88,False,1.706,Medium,Meera,Kumar,40,Male,Married,Bachelor'S,Businessman,60596.18,12097.28,455.0,1,2.0,Bengaluru,Karnataka,9171013341,divya.reddy516@example.com,False,4,2015-06-18,Low,-1.3957,31-40,0.0949,0.9659,15.0,0.3018
LOAN000444,CUST01045,Medical,Secured,139910.88,10.56,180,1551.78,2020-03-29,2035-01-10,Monthly,Closed,211,29807.56,8985.49,4.0,41172.9,LO192,BR38,False,15.0,279320.4,139409.52,False,15.5708,Low,Arjun,Mehta,26,Female,Married,Bachelor'S,Accountant,194701.13,27728.39,684.0,5,33.0,Ahmedabad,Gujarat,9747772834,rohan.mishra948@example.com,True,6,2016-09-29,Low,-0.709,21-30,0.0956,0.7186,117.22,0.213
LOAN000445,CUST00831,Business,Secured,477295.54,21.28,84,10969.83,2024-05-12,2031-04-06,Quarterly,Closed,11,89404.02,709664.87,9.0,17583.05,LO190,BR28,True,7.0,921465.72,444170.18,False,0.6726,Medium,Lakshmi,Pandey,59,Male,Single,Master'S,Engineer,103097.1,13336.97,426.0,2,33.0,Hyderabad,Telangana,9603330974,deepak.nair711@example.com,False,6,2019-01-16,Low,-0.5524,51-60,1.2768,4.6296,13.1,0.1873
LOAN000446,CUST00597,Home,Secured,258475.44,8.22,24,11716.1,2021-12-16,2023-12-06,Monthly,Active,211,92759.79,133743.26,14.0,36175.57,LO197,BR17,True,2.0,281186.4,22710.96,False,1.9326,Medium,Ravi,Pandey,39,Female,Married,Master'S,Analyst,78138.8,15629.31,800.0,4,9.0,Kolkata,West Bengal,9444390192,rohan.gupta716@example.com,True,0,2024-07-06,Low,-1.4002,31-40,1.7993,3.3079,879.17,0.3589
LOAN000447,CUST01414,Business,Unsecured,73960.12,11.23,180,851.34,2022-03-12,2036-12-23,Monthly,Defaulted,83,2653.67,18377.37,11.0,38867.5,LO193,BR40,False,15.0,153241.2,79281.08,True,4.0245,High,Ananya,Tiwari,37,Male,Single,Phd,Manager,40400.59,5527.11,898.0,3,32.0,Chennai,Tamil Nadu,9814232253,kavya.rao393@example.com,False,7,2021-12-10,Low,-0.6417,31-40,0.2529,1.8307,46.11,0.0359
LOAN000448,CUST00536,Vehicle,Secured,621523.46,7.06,48,14900.46,2018-09-21,2022-08-31,Monthly,Closed,131,175886.07,869050.67,5.0,25059.14,LO153,BR18,False,4.0,715222.08,93698.62,False,0.7152,Low,Sunita,Kumar,30,Male,Widowed,Master'S,Businessman,118306.44,23425.67,695.0,4,28.0,Jaipur,Rajasthan,9521854587,naveen.singh208@example.com,True,1,2023-05-29,Low,-1.3761,21-30,1.5114,5.2535,272.92,0.283
LOAN000449,CUST00111,Education,Secured,173756.99,8.81,180,1742.77,2023-01-15,2037-10-28,Quarterly,Defaulted,93,113328.27,292929.27,6.0,39160.67,LO102,BR14,False,15.0,313698.6,139941.61,True,0.5932,High,Pooja,Malhotra,25,Male,Single,High School,Designer,48955.27,6875.89,423.0,5,34.0,Delhi,Delhi,9848328041,kavya.pillai146@example.com,False,7,2018-05-30,Low,-0.6854,21-30,0.4272,3.5493,51.67,0.6522
LOAN000450,CUST00949,Home,Secured,530041.08,17.34,120,9326.5,2019-11-17,2029-09-25,Monthly,Active,158,343423.71,21069.76,6.0,15845.15,LO101,BR30,True,10.0,1119180.0,589138.92,False,25.1565,Medium,Kavya,Pandey,37,Female,Divorced,Bachelor'S,Manager,336060.86,49839.74,436.0,0,24.0,Jaipur,Rajasthan,9796403636,aditya.mishra607@example.com,True,5,2020-08-25,Lower-Mid,-0.7797,31-40,0.333,1.5772,131.67,0.6479
LOAN000451,CUST00863,Home,Secured,404394.26,12.18,48,10685.03,2018-05-19,2022-04-28,Monthly,Active,85,29744.74,188932.81,3.0,25807.98,LO195,BR36,False,4.0,512881.44,108487.18,False,2.1404,Low,Harish,Malhotra,63,Female,Single,Bachelor'S,Engineer,49758.75,11642.17,537.0,4,9.0,Chennai,Tamil Nadu,9364982130,rekha.verma919@example.com,True,1,2019-12-31,Low,-1.8077,60+,2.5768,8.1271,177.08,0.0736
LOAN000452,CUST00595,Education,Unsecured,137791.61,13.51,180,1789.89,2023-09-26,2038-07-09,Monthly,Active,206,39603.46,260490.17,12.0,34327.91,LO169,BR19,False,15.0,322180.2,184388.59,False,0.529,Medium,Rahul,Shah,42,Female,Single,Master'S,Designer,102371.67,4453.51,597.0,2,20.0,Chennai,Tamil Nadu,9473992719,amit.mehta98@example.com,False,3,2020-03-11,Low,0.478,41-50,0.2098,1.346,114.44,0.2874
LOAN000453,CUST01022,Business,Unsecured,537737.01,8.93,24,24549.11,2020-11-02,2022-10-23,Quarterly,Active,37,306272.24,414330.81,14.0,8403.66,LO177,BR19,False,2.0,589178.64,51441.63,False,1.2978,Medium,Suresh,Gupta,64,Male,Married,Master'S,Manager,103966.14,15663.41,355.0,1,13.0,Kolkata,West Bengal,9744354734,ananya.kumar291@example.com,True,7,2023-05-13,Low,-0.8079,60+,2.8335,5.1722,154.17,0.5696
LOAN000454,CUST00460,Personal,Secured,346242.03,14.13,240,5097.12,2022-08-06,2042-04-23,Monthly,Active,164,110296.14,223473.25,9.0,25120.02,LO119,BR47,False,20.0,1223308.8,877066.77,False,1.5494,Medium,Swati,Mishra,32,Female,Single,Master'S,Lawyer,166185.83,35173.26,634.0,4,5.0,Jaipur,Rajasthan,9140519046,nisha.verma548@example.com,False,3,2022-03-03,Low,-1.5398,31-40,0.3681,2.0835,68.33,0.3186
LOAN000455,CUST01102,Travel,Secured,308673.12,18.15,84,6514.81,2021-04-17,2028-03-11,Monthly,Active,91,129021.67,169284.08,17.0,32601.83,LO112,BR29,False,7.0,547244.04,238570.92,False,1.8234,Medium,Priya,Bhat,28,Female,Single,Bachelor'S,Teacher,202402.69,25556.07,626.0,5,27.0,Jaipur,Rajasthan,9194134670,lakshmi.malhotra682@example.com,True,7,2015-02-25,Low,-0.5152,21-30,0.3862,1.525,108.33,0.418
LOAN000456,CUST00434,Business,Secured,184513.7,9.31,120,2368.41,2023-12-13,2033-10-21,Monthly,Closed,202,131523.35,80472.93,6.0,32768.01,LO194,BR46,True,10.0,284209.2,99695.5,False,2.2929,Medium,Nisha,Kumar,28,Female,Married,High School,Manager,148539.14,30678.2,443.0,3,28.0,Jaipur,Rajasthan,9879872949,kiran.kumar307@example.com,False,5,2022-08-08,Low,-1.4784,21-30,0.1913,1.2422,168.33,0.7128
LOAN000457,CUST01404,Education,Unsecured,111059.43,7.2,12,9619.85,2021-12-13,2022-12-08,Monthly,Active,13,1029.17,47557.52,9.0,24665.13,LO175,BR22,False,1.0,115438.2,4378.77,False,2.3353,Medium,Lakshmi,Verma,57,Female,Single,Bachelor'S,Accountant,110300.68,15008.28,593.0,3,22.0,Bengaluru,Karnataka,9605244785,ananya.rao92@example.com,True,3,2019-10-02,Low,-0.6328,51-60,1.0466,1.0069,108.33,0.0093
LOAN000458,CUST01464,Medical,Unsecured,191962.62,7.75,36,5993.3,2022-06-20,2025-06-04,Monthly,Active,74,53057.23,32721.43,15.0,39779.27,LO150,BR45,True,3.0,215758.8,23796.18,False,5.8666,Medium,Sneha,Reddy,55,Male,Single,Master'S,Professor,112216.75,25584.04,503.0,1,4.0,Jaipur,Rajasthan,9734549420,swati.bhat266@example.com,False,3,2021-03-09,Low,-1.7359,51-60,0.6409,1.7106,205.56,0.2764
LOAN000459,CUST00888,Home,Secured,188648.6,16.68,60,4656.01,2018-05-03,2023-04-07,Monthly,Defaulted,127,26858.32,338221.39,7.0,24102.75,LO124,BR15,False,5.0,279360.6,90712.0,True,0.5578,High,Lakshmi,Verma,62,Female,Single,High School,Designer,62104.77,10579.71,489.0,2,29.0,Chennai,Tamil Nadu,9590593090,kavya.kumar969@example.com,True,2,2024-06-27,Low,-1.0442,60+,0.8996,3.0376,211.67,0.1424
LOAN000460,CUST00783,Home,Secured,530351.45,8.6,120,6604.0,2019-04-15,2029-02-21,Monthly,Active,72,67677.72,1039313.85,18.0,44066.11,LO177,BR38,False,10.0,792480.0,262128.55,False,0.5103,Medium,Lakshmi,Rao,25,Male,Single,High School,Businessman,74004.31,15686.25,746.0,0,14.0,Mumbai,Maharashtra,9698439590,kavya.rao366@example.com,False,6,2019-10-12,Low,-1.5436,21-30,1.0709,7.1665,60.0,0.1276
LOAN000461,CUST01363,Vehicle,Secured,71740.62,14.16,12,6446.79,2020-01-07,2021-01-01,Quarterly,Active,151,68802.14,136954.11,10.0,36795.17,LO139,BR25,False,1.0,77361.48,5620.86,False,0.5238,Medium,Deepak,Pillai,22,Female,Married,High School,Lawyer,110490.14,27163.21,773.0,5,16.0,Bengaluru,Karnataka,9557914110,swati.patel395@example.com,False,5,2023-05-23,Low,-1.9501,21-30,0.7002,0.6493,1258.33,0.959
LOAN000462,CUST00988,Education,Unsecured,870281.42,8.87,240,7757.53,2021-08-14,2041-05-01,Monthly,Closed,9,327713.46,1483008.52,5.0,15734.74,LO141,BR30,True,20.0,1861807.2,991525.78,False,0.5868,Low,Kiran,Shah,26,Female,Married,Diploma,Consultant,202763.43,41621.37,545.0,2,24.0,Delhi,Delhi,9430779274,ananya.iyer483@example.com,False,6,2021-10-14,Low,-1.4632,21-30,0.4591,4.2921,3.75,0.3766
LOAN000463,CUST01448,Education,Unsecured,909341.81,9.14,60,18938.29,2022-10-25,2027-09-29,Monthly,Under Review,37,479303.69,1522081.7899999998,9.0,19762.7,LO154,BR46,True,5.0,1136297.4,226955.59,False,0.5974,Medium,Sunita,Shah,31,Female,Married,Bachelor'S,Doctor,259393.87,63502.7,827.0,5,9.0,Bengaluru,Karnataka,9594967982,meera.kumar933@example.com,True,3,2023-09-25,Low,-1.9377,31-40,0.8761,3.5056,61.67,0.5271
LOAN000464,CUST00169,Vehicle,Secured,160684.32,6.57,36,4929.94,2020-02-01,2023-01-16,Monthly,Defaulted,170,117913.67,212452.14,18.0,33384.33,LO165,BR44,False,3.0,177477.84,16793.52,True,0.7563,High,Nisha,Reddy,22,Female,Married,Bachelor'S,Professor,390443.7475,75750.3325,397.0,3,21.0,Mumbai,Maharashtra,9155928537,lakshmi.tiwari445@example.com,False,6,2016-12-07,Lower-Mid,-1.3281,21-30,0.1515,0.4115,472.22,0.7338
LOAN000465,CUST00709,Medical,Secured,823450.77,11.47,120,11563.21,2022-01-05,2031-11-14,Monthly,Active,104,39070.66,1360692.63,13.0,44722.63,LO195,BR26,True,10.0,1387585.2,564134.43,False,0.6052,Medium,Ravi,Singh,69,Male,Single,Bachelor'S,Analyst,157046.88,28991.57,370.0,2,8.0,Lucknow,Uttar Pradesh,9668455421,sneha.gupta453@example.com,False,3,2015-08-02,Low,-1.2153,60+,0.8835,5.2433,86.67,0.0474
LOAN000466,CUST00965,Education,Secured,120034.5,7.89,180,1139.5,2020-10-01,2035-07-15,Monthly,Defaulted,164,28931.03,50016.54,19.0,8935.44,LO102,BR45,False,15.0,205110.0,85075.5,True,2.3999,High,Lakshmi,Joshi,67,Male,Married,Bachelor'S,Analyst,70624.64,14052.48,510.0,0,26.0,Hyderabad,Telangana,9512410679,aditya.tiwari251@example.com,True,7,2020-12-25,Low,-1.3877,60+,0.1936,1.6996,91.11,0.241
LOAN000467,CUST01286,Education,Unsecured,661126.47,12.61,36,22151.98,2018-10-25,2021-10-09,Monthly,Active,169,550154.93,512918.62,5.0,25733.18,LO138,BR43,True,3.0,797471.28,136344.81,False,1.289,Low,Sachin,Bhat,60,Male,Married,Diploma,Doctor,34729.97,8237.9,886.0,1,13.0,Jaipur,Rajasthan,9139247989,divya.tiwari59@example.com,True,5,2023-05-23,Low,-1.8464,51-60,7.654,19.0362,469.44,0.8321
LOAN000468,CUST00727,Personal,Secured,139284.34,15.77,120,2313.27,2020-05-31,2030-04-09,Monthly,Closed,31,120061.79,178516.92,3.0,5939.22,LO135,BR28,False,10.0,277592.4,138308.06,False,0.7802,Low,Divya,Joshi,28,Female,Married,Bachelor'S,Teacher,71495.24,9970.45,359.0,4,22.0,Hyderabad,Telangana,9166582406,divya.sharma613@example.com,True,1,2016-09-16,Low,-0.6735,21-30,0.3883,1.9482,25.83,0.862
LOAN000469,CUST00229,Vehicle,Secured,613385.88,12.2,120,8871.37,2022-03-03,2032-01-10,Monthly,Active,211,228762.83,1073144.77,19.0,13972.76,LO158,BR11,True,10.0,1064564.4,451178.52,False,0.5716,Medium,Sachin,Reddy,52,Male,Married,Bachelor'S,Nurse,82538.32,17634.43,475.0,5,38.0,Bengaluru,Karnataka,9122927426,lakshmi.nair661@example.com,False,0,2024-02-12,Low,-1.5638,51-60,1.2898,7.4315,175.83,0.373
LOAN000470,CUST01185,Education,Unsecured,84972.71,17.43,48,2470.84,2022-03-04,2026-02-11,Monthly,Closed,13,31853.01,112243.76,14.0,34299.07,LO125,BR18,False,4.0,118600.32,33627.61,False,0.757,Medium,Ananya,Pandey,32,Female,Married,High School,Consultant,245367.43,37621.01,580.0,2,8.0,Pune,Maharashtra,9614438586,naveen.iyer428@example.com,False,5,2015-11-09,Low,-0.8399,31-40,0.1208,0.3463,27.08,0.3749
LOAN000471,CUST00427,Travel,Secured,638120.12,17.99,240,9843.27,2019-08-18,2039-05-05,Bi-Annual,Active,229,482991.13,1070793.59,4.0,3886.73,LO112,BR14,False,20.0,2362384.8,1724264.68,False,0.5959,Low,Rekha,Iyer,69,Male,Single,Master'S,Businessman,37386.82,5237.7,836.0,5,6.0,Pune,Maharashtra,9899484915,rahul.bhat703@example.com,True,7,2018-07-26,Low,-0.6811,60+,3.1594,17.0681,95.42,0.7569
LOAN000472,CUST00122,Vehicle,Unsecured,752280.44,17.3,12,42831.4725,2021-07-11,2022-07-06,Monthly,Closed,131,221975.56,713085.9,15.0,33117.93,LO133,BR30,False,1.0,513977.67,-238302.77,False,1.055,Medium,Suresh,Patel,68,Male,Single,High School,Teacher,31712.7,7039.95,868.0,3,16.0,Kolkata,West Bengal,9176648733,arjun.tiwari31@example.com,True,6,2017-05-09,Low,-1.6639,60+,16.2073,23.7217,1091.67,0.2951
LOAN000473,CUST00149,Vehicle,Secured,82813.1,21.02,12,7711.84,2019-05-16,2020-05-10,Monthly,Closed,151,9696.92,118804.29,6.0,45040.56,LO183,BR33,True,1.0,92542.08,9728.98,False,0.6971,Medium,Priya,Shah,33,Female,Married,Bachelor'S,Manager,148298.09,30283.25,660.0,4,26.0,Delhi,Delhi,9323818407,divya.dubey671@example.com,False,1,2015-08-03,Low,-1.4505,31-40,0.624,0.5584,1258.33,0.1171
LOAN000474,CUST00852,Travel,Unsecured,1094499.3,10.18,60,23351.93,2018-02-09,2023-01-14,Monthly,Active,95,281872.37,1522081.7899999998,1.0,48468.51,LO173,BR38,False,5.0,1401115.8,306616.5,False,0.7191,Low,Meera,Patel,37,Male,Widowed,Bachelor'S,Professor,74764.7,13820.38,410.0,3,16.0,Jaipur,Rajasthan,9317790892,sachin.dubey656@example.com,True,5,2023-04-30,Low,-1.2182,31-40,3.7481,14.6393,158.33,0.2575
LOAN000475,CUST00705,Travel,Secured,606098.14,9.44,36,19398.12,2021-07-28,2024-07-12,Monthly,Active,9,234768.92,186058.26,12.0,10831.61,LO160,BR23,False,3.0,698332.32,92234.18,False,3.2576,Medium,Vikram,Iyer,40,Female,Married,Master'S,Designer,202427.48,32467.21,649.0,3,23.0,Jaipur,Rajasthan,9865007974,swati.sharma915@example.com,False,1,2015-02-25,Low,-0.9247,31-40,1.1499,2.9941,25.0,0.3873
LOAN000476,CUST00111,Home,Unsecured,54263.46,15.95,240,752.91,2018-02-14,2037-11-01,Monthly,Closed,117,2832.81,100595.85,1.0,37444.9,LO148,BR21,True,20.0,180698.4,126434.94,False,0.5394,Low,Pooja,Malhotra,25,Male,Single,High School,Designer,48955.27,6875.89,423.0,5,34.0,Delhi,Delhi,9848328041,kavya.pillai146@example.com,False,7,2018-05-30,Low,-0.6854,21-30,0.1846,1.1084,48.75,0.0522
LOAN000477,CUST01245,Home,Secured,181322.37,15.72,60,4382.48,2021-09-09,2026-08-14,Monthly,Active,106,86795.44,189432.54,8.0,46318.52,LO137,BR30,False,5.0,262948.8,81626.43,False,0.9572,Medium,Rekha,Shah,63,Female,Divorced,Master'S,Professor,51497.05,10932.89,699.0,1,7.0,Pune,Maharashtra,9633708134,vikram.reddy63@example.com,False,3,2018-08-16,Low,-1.5476,60+,1.0212,3.521,176.67,0.4787
LOAN000478,CUST00064,Business,Secured,615433.05,14.41,120,9707.91,2020-05-25,2030-04-03,Monthly,Active,15,455425.08,791715.27,19.0,4568.47,LO154,BR39,False,10.0,1164949.2,549516.15,False,0.7773,Medium,Nisha,Patel,22,Male,Single,Phd,Teacher,83694.25,18731.17,408.0,0,27.0,Chennai,Tamil Nadu,9968451673,kiran.dubey580@example.com,False,7,2023-04-02,Low,-1.6857,21-30,1.3919,7.3533,12.5,0.74
LOAN000479,CUST00638,Wedding,Unsecured,478537.23,6.57,12,41311.47,2023-03-22,2024-03-16,Monthly,Closed,166,245846.18,840186.01,4.0,20701.18,LO111,BR24,True,1.0,495737.64,17200.41,False,0.5696,Low,Sachin,Patel,37,Female,Married,Bachelor'S,Professor,92001.44,20656.4,866.0,1,19.0,Mumbai,Maharashtra,9583249931,priya.rao474@example.com,False,0,2019-10-21,Low,-1.6943,31-40,5.3884,5.2014,1383.33,0.5137
LOAN000480,CUST01378,Vehicle,Unsecured,293440.47,15.11,24,14243.29,2024-05-13,2026-05-03,Monthly,Defaulted,95,21097.0,240418.23,2.0,45970.49,LO128,BR39,False,2.0,341838.96,48398.49,True,1.2205,High,Aditya,Pillai,44,Male,Single,Bachelor'S,Lawyer,53155.12,8270.03,685.0,5,31.0,Pune,Maharashtra,9977721640,kavya.pandey131@example.com,True,4,2016-09-30,Low,-0.867,41-50,3.2155,5.5205,395.83,0.0719
LOAN000481,CUST01498,Personal,Secured,563753.13,20.96,48,17444.88,2021-08-10,2025-07-20,Monthly,Active,17,248135.73,472078.5,1.0,10139.37,LO152,BR33,False,4.0,837354.24,273601.11,False,1.1942,Low,Aditya,Gupta,30,Female,Widowed,Master'S,Doctor,73965.63,14413.22,519.0,1,4.0,Jaipur,Rajasthan,9836059336,lakshmi.bhat374@example.com,False,7,2018-09-19,Low,-1.3384,21-30,2.8302,7.6218,35.42,0.4401
LOAN000482,CUST00909,Vehicle,Unsecured,133355.88,11.69,240,1439.64,2020-08-10,2040-04-27,Monthly,Active,152,94536.6,140605.6,13.0,46688.03,LO171,BR31,True,20.0,345513.6,212157.72,False,0.9484,Medium,Nisha,Iyer,50,Female,Married,Master'S,Engineer,316895.12,46923.13,670.0,0,21.0,Lucknow,Uttar Pradesh,9988651295,rahul.nair868@example.com,False,2,2018-04-01,Lower-Mid,-0.7769,41-50,0.0545,0.4208,63.33,0.7089
LOAN000483,CUST00013,Education,Secured,278699.76,21.5,60,7618.36,2024-04-19,2029-03-24,Monthly,Active,6,16191.52,10647.49,7.0,26359.6,LO135,BR22,True,5.0,457101.6,178401.84,False,26.1752,Medium,Ravi,Iyer,56,Female,Single,High School,Doctor,46602.16,7868.42,321.0,3,28.0,Bengaluru,Karnataka,9407908620,naveen.kumar773@example.com,True,2,2020-03-01,Low,-1.0261,51-60,1.9617,5.9804,10.0,0.0581
LOAN000484,CUST00934,Wedding,Unsecured,136425.65,12.03,60,3036.78,2018-09-29,2023-09-03,Monthly,Active,183,8164.69,135516.01,19.0,4994.65,LO161,BR26,False,5.0,182206.8,45781.15,False,1.0067,Medium,Sunita,Gupta,67,Male,Single,Phd,Analyst,41905.88,5507.78,587.0,1,11.0,Bengaluru,Karnataka,9522052175,kiran.verma7@example.com,True,7,2021-10-23,Low,-0.5772,60+,0.8696,3.2555,305.0,0.0598
LOAN000485,CUST01177,Personal,Secured,298894.94,8.67,240,2626.13,2022-04-29,2042-01-14,Monthly,Active,125,110770.88,174009.02,11.0,22493.87,LO136,BR26,False,20.0,630271.2,331376.26,False,1.7177,Medium,Priya,Bhat,58,Female,Married,Bachelor'S,Consultant,344348.41,49397.82,532.0,5,20.0,Chennai,Tamil Nadu,9131264549,deepak.patel173@example.com,False,0,2016-04-05,Lower-Mid,-0.7214,51-60,0.0915,0.868,52.08,0.3706
LOAN000486,CUST00239,Travel,Secured,597688.36,12.68,180,7436.8,2021-03-07,2035-12-19,Monthly,Closed,174,116527.69,1109254.83,16.0,16313.06,LO189,BR48,False,15.0,1338624.0,740935.64,False,0.5388,Medium,Rahul,Pillai,31,Female,Single,Master'S,Doctor,59514.55,9081.52,570.0,2,0.0,Ahmedabad,Gujarat,9569762050,sachin.iyer383@example.com,True,1,2020-06-24,Low,-0.8311,31-40,1.4995,10.0427,96.67,0.195
LOAN000487,CUST01214,Personal,Unsecured,501444.59,14.17,24,24116.09,2020-05-19,2022-05-09,Monthly,Closed,114,468740.77,87988.78,15.0,14110.21,LO168,BR11,False,2.0,578786.16,77341.57,False,5.699,Medium,Swati,Bhat,43,Male,Married,Bachelor'S,Accountant,158064.77,24394.25,540.0,4,37.0,Kolkata,West Bengal,9719975993,harish.tiwari778@example.com,False,5,2022-06-03,Low,-0.852,41-50,1.8309,3.1724,475.0,0.9348
