customer_id,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group
CUST00421,Harish,Pandey,52,Other,Single,Bachelor'S,Professor,139744.93,29853.16,613.0,2,28.0,Chennai,Tamil Nadu,9704672023,aditya.pillai855@example.com,False,4,2021-03-09,Low,-1.5635,51-60
CUST00422,Lakshmi,Gupta,43,Female,Married,Master'S,Businessman,198076.68,30325.28,402.0,1,2.0,Hyderabad,Telangana,9685861719,lakshmi.dubey364@example.com,False,3,2018-01-15,Low,-0.8372,41-50
CUST00423,Pooja,Rao,42,Male,Single,Master'S,Nurse,74774.38,13165.71,492.0,1,0.0,Hyderabad,Telangana,9329703585,rohan.mehta348@example.com,True,2,2021-10-24,Low,-1.1129,41-50
CUST00424,Ravi,Pillai,45,Female,Single,High School,Designer,51593.36,8552.35,873.0,4,14.0,Bengaluru,Karnataka,9502720908,naveen.kumar231@example.com,True,3,2016-02-10,Low,-0.9892,41-50
CUST00425,Arjun,Pillai,42,Female,Married,Bachelor'S,Professor,109744.12,25810.69,828.0,5,20.0,Hyderabad,Telangana,9922172936,naveen.shah430@example.com,False,4,2015-07-16,Low,-1.8223,41-50
CUST00426,Priya,Malhotra,42,Female,Widowed,Master'S,Manager,115756.29,15778.05,470.0,2,30.0,Kolkata,West Bengal,9690814307,aditya.joshi436@example.com,False,3,2016-11-30,Low,-0.6356,41-50
CUST00427,Rekha,Iyer,69,Male,Single,Master'S,Businessman,37386.82,5237.7,836.0,5,6.0,Pune,Maharashtra,9899484915,rahul.bhat703@example.com,True,7,2018-07-26,Low,-0.6811,60+
CUST00428,Meera,Tiwari,62,Female,Married,High School,Professor,123629.34,26074.35,550.0,0,16.0,Chennai,Tamil Nadu,9372826122,swati.joshi771@example.com,True,5,2023-06-07,Low,-1.5309,60+
CUST00429,Priya,Singh,26,Female,Single,Phd,Nurse,187570.55,28692.28,686.0,3,18.0,Mumbai,Maharashtra,9486556226,kiran.pillai414@example.com,False,5,2019-05-15,Low,-0.8356,21-30
CUST00430,Meera,Kumar,35,Male,Married,Master'S,Lawyer,57081.26,7848.1,506.0,2,38.0,Chennai,Tamil Nadu,9585764529,arjun.joshi782@example.com,False,0,2017-01-10,Low,-0.6499,31-40
CUST00431,Divya,Shah,63,Male,Married,Master'S,Nurse,128198.29,19532.25,840.0,5,2.0,Pune,Maharashtra,9580499237,rohan.shah798@example.com,True,5,2018-11-14,Low,-0.8283,60+
CUST00432,Ananya,Verma,57,Male,Married,Master'S,Designer,102371.67,32168.17,597.0,0,20.0,Jaipur,Rajasthan,9526372748,harish.gupta708@example.com,False,2,2024-01-15,Low,-2.7708,51-60
CUST00433,Sunita,Iyer,53,Female,Single,Bachelor'S,Engineer,140365.77,21189.06,679.0,0,34.0,Kolkata,West Bengal,9100210054,suresh.shah551@example.com,True,4,2023-04-25,Low,-0.8115,51-60
CUST00434,Nisha,Kumar,28,Female,Married,High School,Manager,148539.14,30678.2,443.0,3,28.0,Jaipur,Rajasthan,9879872949,kiran.kumar307@example.com,False,5,2022-08-08,Low,-1.4784,21-30
CUST00435,Suresh,Kumar,64,Female,Widowed,Master'S,Manager,85230.95,16163.59,324.0,0,13.0,Pune,Maharashtra,9137219006,amit.sharma334@example.com,False,1,2023-11-05,Low,-1.2757,60+
CUST00436,Sneha,Nair,64,Male,Married,Bachelor'S,Manager,50186.3,10117.64,372.0,4,34.0,Bengaluru,Karnataka,9405460403,aditya.pillai602@example.com,False,4,2020-12-17,Low,-1.4192,60+
CUST00437,Priya,Kumar,25,Female,Married,Master'S,Designer,102371.67,12121.12,597.0,0,20.0,Mumbai,Maharashtra,9739695468,ravi.iyer24@example.com,True,2,2021-03-09,Low,-0.4208,21-30
CUST00438,Suresh,Rao,59,Male,Divorced,Master'S,Accountant,69450.24,15666.98,804.0,5,29.0,Chennai,Tamil Nadu,9117504619,harish.nair582@example.com,False,4,2021-09-01,Low,-1.707,51-60
CUST00439,Swati,Nair,24,Male,Single,Master'S,Professor,94074.71,12164.98,897.0,4,25.0,Delhi,Delhi,9655778818,sachin.bhat805@example.com,False,5,2024-11-21,Low,-0.5517,21-30
CUST00440,Nisha,Mehta,26,Female,Married,Bachelor'S,Engineer,190224.94,35662.39,635.0,0,6.0,Lucknow,Uttar Pradesh,9245047170,lakshmi.mishra33@example.com,False,1,2024-07-12,Low,-1.2497,21-30
CUST00441,Nisha,Dubey,65,Other,Divorced,Bachelor'S,Engineer,44931.57,9215.07,724.0,1,38.0,Chennai,Tamil Nadu,9424100009,lakshmi.nair945@example.com,False,0,2019-07-08,Low,-1.4611,60+
CUST00442,Deepak,Kumar,52,Female,Single,Master'S,Nurse,107640.26,17981.4,798.0,0,30.0,Bengaluru,Karnataka,9107053228,meera.reddy143@example.com,True,2,2020-05-07,Low,-1.0046,51-60
CUST00443,Divya,Malhotra,50,Female,Married,High School,Lawyer,52154.15,10210.31,663.0,4,4.0,Mumbai,Maharashtra,9422481128,kiran.malhotra158@example.com,False,6,2021-08-23,Low,-1.3493,41-50
CUST00444,Harish,Iyer,67,Male,Single,Master'S,Businessman,63320.97,10313.51,498.0,0,34.0,Lucknow,Uttar Pradesh,9338249032,rekha.mishra976@example.com,False,7,2016-06-06,Low,-0.9545,60+
CUST00445,Meera,Shah,55,Male,Married,Master'S,Analyst,138032.5,25589.83,712.0,0,13.0,Kolkata,West Bengal,9330664237,sachin.patel339@example.com,False,2,2017-11-27,Low,-1.2247,51-60
CUST00446,Ananya,Mehta,60,Female,Married,Bachelor'S,Consultant,48340.89,10675.36,638.0,0,35.0,Pune,Maharashtra,9438126323,priya.sharma582@example.com,False,4,2015-02-08,Low,-1.65,51-60
CUST00447,Harish,Mishra,36,Female,Single,Master'S,Businessman,153360.49,30286.96,728.0,4,26.0,Pune,Maharashtra,9123301671,sunita.dubey645@example.com,False,6,2022-09-13,Low,-1.3699,31-40
CUST00448,Deepak,Patel,33,Male,Married,Bachelor'S,Designer,43857.51,7622.41,438.0,0,23.0,Kolkata,West Bengal,9928416590,kavya.kumar819@example.com,True,6,2020-10-04,Low,-1.0856,31-40
CUST00449,Pooja,Patel,62,Male,Single,Bachelor'S,Nurse,147294.35,35740.88,841.0,3,39.0,Lucknow,Uttar Pradesh,9982551268,aditya.rao618@example.com,False,3,2022-12-31,Low,-1.9118,60+
CUST00450,Deepak,Mehta,50,Male,Married,Diploma,Nurse,38959.63,5500.78,356.0,5,28.0,Jaipur,Rajasthan,9840580333,kiran.mehta936@example.com,False,6,2016-09-28,Low,-0.6943,41-50
CUST00451,Rahul,Tiwari,39,Female,Single,Diploma,Designer,68139.5,10503.53,531.0,3,21.0,Mumbai,Maharashtra,9982978122,harish.joshi623@example.com,False,3,2022-05-17,Low,-0.8498,31-40
CUST00452,Rekha,Iyer,37,Male,Divorced,Bachelor'S,Accountant,308012.8,48086.14,734.0,4,7.0,Kolkata,West Bengal,9396306713,sachin.mehta588@example.com,False,7,2016-06-01,Lower-Mid,-0.8734,31-40
CUST00453,Pooja,Reddy,39,Male,Single,Phd,Analyst,275165.45,44494.92,683.0,1,14.0,Lucknow,Uttar Pradesh,9694491286,lakshmi.shah888@example.com,False,6,2016-08-07,Low,-0.9404,31-40
CUST00454,Divya,Mishra,48,Male,Divorced,Bachelor'S,Designer,102371.67,12115.73,597.0,3,20.0,Hyderabad,Telangana,9648973579,sneha.bhat401@example.com,True,1,2019-04-01,Low,-0.4202,41-50
CUST00455,Meera,Dubey,46,Male,Married,Bachelor'S,Nurse,124738.69,16119.01,493.0,5,3.0,Chennai,Tamil Nadu,9697347361,amit.iyer391@example.com,True,0,2021-05-13,Low,-0.5507,41-50
CUST00456,Arjun,Rao,57,Female,Single,Bachelor'S,Analyst,203300.57,50393.31,833.0,2,10.0,Bengaluru,Karnataka,9712750316,sunita.patel210@example.com,True,0,2023-04-01,Low,-1.9745,51-60
CUST00457,Naveen,Malhotra,46,Male,Married,Phd,Businessman,148564.98,35446.89,817.0,5,17.0,Kolkata,West Bengal,9713763535,pooja.singh972@example.com,False,6,2017-12-31,Low,-1.8631,41-50
CUST00458,Rahul,Sharma,43,Female,Married,Bachelor'S,Nurse,83777.64,17578.28,484.0,3,29.0,Bengaluru,Karnataka,9266123743,suresh.pandey401@example.com,True,4,2015-08-05,Low,-1.5178,41-50
CUST00459,Priya,Patel,29,Female,Married,Master'S,Businessman,62995.51,13491.7,591.0,2,14.0,Jaipur,Rajasthan,9201240032,swati.verma66@example.com,True,4,2023-02-19,Low,-1.57,21-30
CUST00460,Swati,Mishra,32,Female,Single,Master'S,Lawyer,166185.83,35173.26,634.0,4,5.0,Jaipur,Rajasthan,9140519046,nisha.verma548@example.com,False,3,2022-03-03,Low,-1.5398,31-40
CUST00461,Naveen,Reddy,21,Male,Married,Master'S,Consultant,194545.62,29089.74,415.0,5,15.0,Hyderabad,Telangana,9594318319,kiran.rao396@example.com,False,5,2019-02-25,Low,-0.7943,21-30
CUST00462,Kiran,Patel,21,Female,Single,Bachelor'S,Teacher,276349.35,47336.85,348.0,1,39.0,Pune,Maharashtra,9481882460,rahul.nair193@example.com,False,0,2022-12-07,Low,-1.0555,21-30
CUST00463,Pooja,Pandey,67,Female,Single,Bachelor'S,Designer,35869.78,4502.23,381.0,2,8.0,Kolkata,West Bengal,9267618731,naveen.dubey487@example.com,False,5,2023-09-20,Low,-0.5062,60+
CUST00464,Ravi,Mehta,54,Other,Married,Bachelor'S,Doctor,46542.68,9483.91,632.0,2,33.0,Mumbai,Maharashtra,9248614668,naveen.reddy112@example.com,False,0,2017-10-17,Low,-1.4452,51-60
CUST00465,Rekha,Joshi,52,Female,Single,Master'S,Teacher,198224.23,37805.1,856.0,5,26.0,Pune,Maharashtra,9384528891,priya.bhat337@example.com,True,5,2022-08-09,Low,-1.2886,51-60
CUST00466,Swati,Shah,68,Male,Single,Master'S,Teacher,38912.92,4902.75,634.0,3,12.0,Lucknow,Uttar Pradesh,9494152254,pooja.bhat584@example.com,False,5,2021-10-29,Low,-0.5119,60+
CUST00467,Ananya,Joshi,45,Male,Single,Master'S,Nurse,207550.5,28326.68,831.0,2,35.0,Pune,Maharashtra,9725084928,sunita.verma986@example.com,False,0,2019-09-10,Low,-0.6378,41-50
CUST00468,Aditya,Dubey,60,Male,Single,Master'S,Professor,86772.11,14759.18,520.0,4,26.0,Mumbai,Maharashtra,9368281808,suresh.sharma463@example.com,False,7,2022-12-04,Low,-1.0411,51-60
CUST00469,Rohan,Iyer,65,Female,Single,High School,Doctor,72218.51,11613.7,622.0,5,8.0,Chennai,Tamil Nadu,9350175561,priya.iyer655@example.com,False,1,2020-02-19,Low,-0.9298,60+
CUST00470,Divya,Rao,21,Male,Widowed,Phd,Manager,111664.84,15145.69,302.0,4,4.0,Jaipur,Rajasthan,9375139723,deepak.tiwari917@example.com,False,1,2017-01-19,Low,-0.6276,21-30
CUST00471,Swati,Pillai,36,Male,Single,Master'S,Engineer,44036.71,7433.71,505.0,5,21.0,Chennai,Tamil Nadu,9970884334,sachin.bhat312@example.com,False,4,2019-12-03,Low,-1.0257,31-40
CUST00472,Deepak,Rao,59,Male,Married,High School,Manager,161847.35,33549.79,339.0,4,30.0,Kolkata,West Bengal,9422447282,sachin.mehta96@example.com,True,5,2018-12-20,Low,-1.4875,51-60
CUST00473,Rahul,Pandey,25,Male,Single,Bachelor'S,Lawyer,272061.17,37198.44,358.0,3,2.0,Pune,Maharashtra,9198682372,nisha.pillai176@example.com,False,5,2023-12-15,Low,-0.6407,21-30
CUST00474,Rohan,Malhotra,42,Male,Divorced,Master'S,Professor,166432.6,27057.42,873.0,5,29.0,Kolkata,West Bengal,9712555926,naveen.mehta107@example.com,True,7,2020-04-03,Low,-0.9509,41-50
CUST00475,Priya,Kumar,49,Male,Single,Phd,Lawyer,85143.62,18460.64,806.0,1,20.0,Chennai,Tamil Nadu,9529280096,vikram.reddy692@example.com,False,5,2020-08-19,Low,-1.6018,41-50
CUST00476,Kavya,Malhotra,23,Male,Widowed,Bachelor'S,Teacher,39229.28,6513.96,871.0,3,34.0,Jaipur,Rajasthan,9711028819,ananya.kumar567@example.com,False,7,2018-03-20,Low,-0.9926,21-30
CUST00477,Sachin,Dubey,32,Male,Married,Master'S,Teacher,40144.77,7101.73,421.0,4,5.0,Delhi,Delhi,9333471497,sunita.pandey182@example.com,False,5,2018-02-03,Low,-1.1228,31-40
CUST00478,Naveen,Rao,46,Male,Single,High School,Analyst,44454.17,5921.4,778.0,5,27.0,Hyderabad,Telangana,9888412068,rahul.verma33@example.com,False,5,2019-10-19,Low,-0.5984,41-50
CUST00479,Pooja,Verma,36,Male,Divorced,High School,Lawyer,97991.21,21755.41,395.0,3,31.0,Kolkata,West Bengal,9182894551,kiran.malhotra847@example.com,False,7,2020-11-02,Low,-1.6642,31-40
CUST00480,Pooja,Verma,57,Female,Married,Master'S,Engineer,105666.17,14087.25,713.0,4,36.0,Kolkata,West Bengal,9876938677,swati.gupta706@example.com,True,3,2023-01-21,Low,-0.5998,51-60
CUST00481,Kiran,Singh,42,Female,Single,Master'S,Accountant,166219.77,27479.59,534.0,0,24.0,Delhi,Delhi,9448635435,vikram.iyer618@example.com,True,2,2024-11-19,Low,-0.9838,41-50
CUST00482,Amit,Mishra,49,Male,Married,Master'S,Consultant,33603.4,5981.96,361.0,0,31.0,Lucknow,Uttar Pradesh,9951374399,nisha.gupta501@example.com,False,5,2024-02-17,Low,-1.1362,41-50
CUST00483,Rahul,Sharma,34,Male,Divorced,Bachelor'S,Nurse,216799.04,46644.83,555.0,2,34.0,Lucknow,Uttar Pradesh,9618116050,harish.tiwari28@example.com,False,3,2017-07-26,Low,-1.5818,31-40
CUST00484,Divya,Singh,48,Female,Married,High School,Teacher,149738.21,22009.73,860.0,1,21.0,Chennai,Tamil Nadu,9285652633,kiran.dubey192@example.com,False,1,2018-06-04,Low,-0.7639,41-50
CUST00485,Rohan,Gupta,25,Female,Single,Bachelor'S,Engineer,81137.31,10527.43,647.0,0,23.0,Kolkata,West Bengal,9624282788,sneha.rao204@example.com,False,5,2022-02-16,Low,-0.557,21-30
CUST00486,Swati,Mishra,67,Female,Married,High School,Teacher,48346.21,8787.81,423.0,4,38.0,Jaipur,Rajasthan,9986594254,naveen.mishra72@example.com,True,1,2024-08-15,Low,-1.1812,60+
CUST00487,Deepak,Mishra,69,Female,Married,High School,Accountant,208873.56,42057.85,781.0,3,29.0,Bengaluru,Karnataka,9840447097,harish.kumar934@example.com,True,4,2015-12-23,Low,-1.4163,60+
CUST00488,Pooja,Sharma,50,Male,Divorced,Bachelor'S,Analyst,82449.69,13256.71,616.0,5,31.0,Chennai,Tamil Nadu,9854677179,pooja.patel987@example.com,True,2,2018-06-05,Low,-0.9294,41-50
CUST00489,Pooja,Shah,66,Male,Married,Bachelor'S,Engineer,97537.15,13575.59,803.0,3,30.0,Chennai,Tamil Nadu,9718724891,lakshmi.rao396@example.com,False,0,2019-07-24,Low,-0.6702,60+
CUST00490,Deepak,Joshi,25,Male,Single,Bachelor'S,Designer,124264.44,30949.5,347.0,2,22.0,Hyderabad,Telangana,9979947812,priya.tiwari291@example.com,True,2,2023-08-23,Low,-1.9887,21-30
CUST00491,Sachin,Kumar,32,Female,Divorced,Master'S,Analyst,57072.67,8746.09,708.0,3,39.0,Kolkata,West Bengal,9202396373,naveen.shah211@example.com,True,5,2018-07-04,Low,-0.8389,31-40
CUST00492,Priya,Pillai,36,Female,Single,High School,Designer,83340.65,13050.39,435.0,0,32.0,Lucknow,Uttar Pradesh,9739124632,deepak.kumar239@example.com,False,5,2024-06-24,Low,-0.8791,31-40
CUST00493,Amit,Gupta,46,Female,Single,High School,Lawyer,165908.24,31466.06,500.0,3,24.0,Lucknow,Uttar Pradesh,9789615654,rekha.iyer299@example.com,False,7,2016-01-05,Low,-1.2759,41-50
CUST00494,Rohan,Iyer,46,Male,Married,Master'S,Consultant,156132.09,26892.93,549.0,0,35.0,Pune,Maharashtra,9422544802,vikram.singh676@example.com,False,2,2022-02-12,Low,-1.0669,41-50
CUST00495,Ravi,Patel,68,Female,Married,High School,Analyst,156978.53,31472.17,613.0,0,23.0,Ahmedabad,Gujarat,9140127441,rohan.rao537@example.com,False,2,2015-11-22,Low,-1.4058,60+
CUST00496,Pooja,Reddy,41,Male,Single,Master'S,Professor,49359.83,6894.27,667.0,1,30.0,Ahmedabad,Gujarat,9884679098,rahul.verma72@example.com,False,4,2015-11-11,Low,-0.6761,41-50
CUST00497,Kiran,Iyer,59,Male,Married,High School,Accountant,85652.34,13100.41,728.0,2,38.0,Ahmedabad,Gujarat,9967949720,vikram.kumar466@example.com,False,6,2023-03-09,Low,-0.8354,51-60
CUST00498,Suresh,Patel,56,Male,Married,Bachelor'S,Doctor,77820.77,12693.32,779.0,4,12.0,Hyderabad,Telangana,9718779908,aditya.dubey59@example.com,False,1,2017-09-10,Low,-0.9573,51-60
CUST00499,Naveen,Reddy,53,Female,Married,Bachelor'S,Nurse,127402.58,22872.56,613.0,0,9.0,Jaipur,Rajasthan,9509682018,rekha.iyer378@example.com,False,7,2016-01-19,Low,-1.1544,51-60
CUST00500,Arjun,Gupta,50,Male,Married,High School,Accountant,120740.01,23374.14,799.0,5,22.0,Ahmedabad,Gujarat,9184264458,amit.reddy531@example.com,True,0,2016-11-07,Low,-1.3231,41-50
CUST00501,Kavya,Verma,57,Female,Married,Master'S,Professor,108364.56,14862.89,654.0,2,17.0,Delhi,Delhi,9937649523,kavya.shah12@example.com,True,7,2021-06-14,Low,-0.6459,51-60
CUST00502,Sneha,Mehta,43,Male,Single,Phd,Businessman,390443.7475,74653.46,784.0,4,31.0,Mumbai,Maharashtra,9160046549,lakshmi.pillai176@example.com,True,6,2015-08-24,Lower-Mid,-1.2944,41-50
CUST00503,Aditya,Pillai,30,Female,Single,High School,Teacher,82910.45,13805.09,510.0,5,32.0,Chennai,Tamil Nadu,9927749187,kiran.iyer335@example.com,False,2,2015-12-13,Low,-0.9981,21-30
CUST00504,Rekha,Nair,25,Female,Widowed,Bachelor'S,Professor,77288.94,12705.07,343.0,3,35.0,Jaipur,Rajasthan,9459048149,priya.bhat881@example.com,True,0,2023-05-04,Low,-0.9726,21-30
CUST00505,Ananya,Shah,56,Male,Single,Master'S,Doctor,49313.35,8511.89,840.0,2,27.0,Lucknow,Uttar Pradesh,9473587211,sunita.iyer932@example.com,False,2,2018-03-16,Low,-1.0713,51-60
CUST00506,Lakshmi,Patel,54,Female,Married,Bachelor'S,Professor,39233.71,7808.71,870.0,5,15.0,Pune,Maharashtra,9977399222,naveen.tiwari421@example.com,True,7,2021-03-19,Low,-1.3884,51-60
CUST00507,Ravi,Singh,51,Female,Married,Master'S,Teacher,47467.93,10592.3,882.0,2,15.0,Mumbai,Maharashtra,9566330798,nisha.rao401@example.com,False,1,2020-07-11,Low,-1.6778,51-60
CUST00508,Kiran,Sharma,30,Female,Married,Bachelor'S,Manager,64137.91,14596.21,391.0,2,17.0,Hyderabad,Telangana,9547236783,lakshmi.shah161@example.com,False,0,2024-01-24,Low,-1.7309,21-30
CUST00509,Sunita,Joshi,39,Female,Single,Diploma,Professor,216651.18,30818.75,564.0,3,7.0,Chennai,Tamil Nadu,9229429404,sunita.gupta114@example.com,False,6,2024-10-21,Low,-0.707,31-40
CUST00510,Sneha,Dubey,52,Female,Married,Bachelor'S,Professor,101062.9,20649.9,519.0,3,15.0,Hyderabad,Telangana,9927200028,deepak.rao133@example.com,False,3,2015-02-13,Low,-1.4519,51-60
CUST00511,Arjun,Patel,21,Male,Married,Bachelor'S,Manager,110857.23,26252.74,741.0,2,10.0,Hyderabad,Telangana,9343436246,aditya.dubey550@example.com,True,1,2019-10-03,Low,-1.8418,21-30
CUST00512,Sachin,Kumar,25,Female,Widowed,Phd,Doctor,93175.12,12958.86,700.0,5,5.0,Delhi,Delhi,9902813840,rahul.kumar429@example.com,False,6,2022-08-05,Low,-0.669,21-30
CUST00513,Arjun,Malhotra,65,Male,Single,Master'S,Designer,102371.67,26624.81,597.0,1,20.0,Bengaluru,Karnataka,9800916306,suresh.pandey490@example.com,True,0,2020-09-14,Low,-2.121,60+
CUST00514,Harish,Nair,24,Male,Married,Bachelor'S,Businessman,228946.42,35219.36,875.0,0,11.0,Bengaluru,Karnataka,9746716453,rahul.mishra761@example.com,False,2,2023-03-13,Low,-0.846,21-30
CUST00515,Deepak,Tiwari,36,Male,Married,Master'S,Businessman,29841.09,5573.01,789.0,3,37.0,Hyderabad,Telangana,9112277573,suresh.verma71@example.com,False,6,2016-07-12,Low,-1.2411,31-40
CUST00516,Vikram,Mishra,44,Female,Married,Master'S,Designer,205048.62,45506.48,784.0,1,27.0,Ahmedabad,Gujarat,9780631093,rekha.joshi399@example.com,True,2,2020-05-18,Low,-1.6632,41-50
CUST00517,Divya,Sharma,36,Female,Married,Bachelor'S,Accountant,21828.61,3858.06,769.0,3,16.0,Lucknow,Uttar Pradesh,9934746883,rahul.kumar979@example.com,False,1,2020-08-01,Low,-1.1209,31-40
CUST00518,Nisha,Sharma,22,Male,Single,Master'S,Accountant,100400.42,24733.83,873.0,2,0.0,Mumbai,Maharashtra,9778812730,kiran.verma926@example.com,False,1,2020-10-10,Low,-1.9562,21-30
CUST00519,Harish,Rao,69,Female,Single,High School,Accountant,367744.77,49936.96,744.0,1,31.0,Ahmedabad,Gujarat,9510692249,sneha.nair887@example.com,False,6,2022-09-07,Lower-Mid,-0.6295,60+
CUST00520,Lakshmi,Singh,48,Female,Married,Master'S,Designer,102371.67,24530.61,597.0,5,20.0,Kolkata,West Bengal,9158119446,vikram.gupta212@example.com,False,2,2022-08-04,Low,-1.8755,41-50
CUST00521,Vikram,Shah,52,Male,Married,Diploma,Businessman,123480.11,27098.94,566.0,5,39.0,Lucknow,Uttar Pradesh,9427258676,naveen.verma134@example.com,False,0,2024-12-16,Low,-1.6335,51-60
CUST00522,Sneha,Kumar,47,Male,Married,Bachelor'S,Analyst,328130.8,66316.9,353.0,4,23.0,Hyderabad,Telangana,9663052341,swati.dubey892@example.com,False,6,2020-12-20,Lower-Mid,-1.4253,41-50
CUST00523,Rohan,Dubey,40,Female,Single,Bachelor'S,Professor,64741.8,11177.99,827.0,0,9.0,Kolkata,West Bengal,9144219109,ravi.iyer211@example.com,False,3,2022-10-29,Low,-1.0719,31-40
CUST00524,Priya,Patel,44,Male,Single,High School,Designer,102371.67,26932.35,597.0,0,20.0,Ahmedabad,Gujarat,9442863523,deepak.gupta318@example.com,False,7,2016-05-25,Low,-2.157,41-50
CUST00525,Deepak,Nair,32,Female,Single,High School,Professor,139646.6,27519.84,358.0,3,38.0,Kolkata,West Bengal,9679745130,swati.mishra443@example.com,True,4,2019-07-19,Low,-1.3648,31-40
CUST00526,Ananya,Mehta,55,Male,Single,Phd,Designer,72154.05,11756.18,339.0,0,9.0,Hyderabad,Telangana,9706570606,sunita.shah838@example.com,False,1,2015-02-26,Low,-0.9552,51-60
CUST00527,Harish,Patel,53,Male,Married,High School,Engineer,76079.48,10378.57,536.0,4,35.0,Delhi,Delhi,9260610323,rohan.singh727@example.com,False,2,2021-11-29,Low,-0.637,51-60
CUST00528,Deepak,Singh,53,Female,Divorced,Bachelor'S,Doctor,71234.49,12703.75,685.0,5,24.0,Bengaluru,Karnataka,9450932787,rekha.dubey681@example.com,True,0,2017-02-17,Low,-1.14,51-60
CUST00529,Priya,Singh,63,Female,Single,Master'S,Designer,104025.25,15146.59,599.0,1,9.0,Mumbai,Maharashtra,9639449617,amit.verma487@example.com,True,1,2024-04-28,Low,-0.7473,60+
CUST00530,Swati,Rao,57,Female,Single,Phd,Accountant,137038.2,18255.36,694.0,1,18.0,Kolkata,West Bengal,9849223390,kavya.mishra163@example.com,True,0,2023-05-14,Low,-0.5986,51-60
CUST00531,Suresh,Reddy,32,Female,Single,Bachelor'S,Consultant,106291.24,21847.23,506.0,5,14.0,Hyderabad,Telangana,9337079167,priya.reddy619@example.com,False,1,2015-01-30,Low,-1.4665,31-40
CUST00532,Swati,Pillai,23,Female,Married,Master'S,Businessman,151096.97,20902.17,635.0,2,15.0,Delhi,Delhi,9264494545,rahul.pandey589@example.com,False,2,2023-01-04,Low,-0.66,21-30
CUST00533,Pooja,Kumar,21,Female,Single,Master'S,Designer,30288.14,4308.65,892.0,5,1.0,Jaipur,Rajasthan,9154245232,rekha.dubey962@example.com,False,0,2019-10-07,Low,-0.7071,21-30
CUST00534,Harish,Mehta,53,Male,Divorced,Diploma,Analyst,86599.5,15954.96,813.0,1,28.0,Ahmedabad,Gujarat,9823310328,rohan.mishra318@example.com,False,2,2022-11-17,Low,-1.2109,51-60
CUST00535,Priya,Kumar,60,Female,Married,Master'S,Analyst,53420.42,6712.73,477.0,3,3.0,Bengaluru,Karnataka,9885526510,lakshmi.dubey602@example.com,True,0,2020-12-28,Low,-0.5079,51-60
CUST00536,Sunita,Kumar,30,Male,Widowed,Master'S,Businessman,118306.44,23425.67,695.0,4,28.0,Jaipur,Rajasthan,9521854587,naveen.singh208@example.com,True,1,2023-05-29,Low,-1.3761,21-30
CUST00537,Sunita,Patel,63,Female,Divorced,High School,Engineer,117260.17,23362.26,670.0,5,30.0,Hyderabad,Telangana,9578476787,aditya.kumar515@example.com,False,4,2018-11-14,Low,-1.3908,60+
CUST00538,Nisha,Tiwari,64,Male,Married,High School,Designer,92099.68,12991.85,617.0,2,16.0,Mumbai,Maharashtra,9908356009,lakshmi.singh734@example.com,False,7,2017-09-27,Low,-0.6928,60+
CUST00539,Nisha,Malhotra,49,Female,Married,Master'S,Accountant,134076.71,23363.89,668.0,3,9.0,Ahmedabad,Gujarat,9739018322,divya.reddy702@example.com,True,7,2023-04-15,Low,-1.0911,41-50
CUST00540,Ananya,Sharma,33,Male,Single,Phd,Manager,179635.96,33745.99,683.0,5,26.0,Delhi,Delhi,9717675194,rahul.patel470@example.com,False,4,2022-06-01,Low,-1.2543,31-40
CUST00541,Harish,Bhat,32,Female,Married,Phd,Doctor,95195.47,20191.41,361.0,3,14.0,Ahmedabad,Gujarat,9641949014,kavya.joshi283@example.com,False,7,2024-03-26,Low,-1.5453,31-40
